place_id,location_name,address,latitude,longitude,original_place_bbox,building_id,building_bbox,final_bbox,bbox_method,building_area_m2
6ca233ae-41c3-4db8-af51-5f4f45763a2c,Wild at Heart Cottage - Port Renfrew BC,Port Renfrew B.C.,48.5561635355869,-124.40243917068466,"[-124.4024429321289, 48.556156158447266, -124.40242767333984, 48.5561637878418]",,,"[-124.4024429321289, 48.556156158447266, -124.40242767333984, 48.5561637878418]",original_place,
d999aa0e-81cc-4ddd-add6-196d8f6b7806,Port Renfrew Hotel,GD,48.5574711,-124.4007461,"[-124.40074920654297, 48.557464599609375, -124.4007339477539, 48.557472229003906]",470c1510-7387-4d2f-bb25-3b1b04b1670b,"[-124.40106201171875, 48.557395935058594, -124.4007339477539, 48.55757141113281]","[-124.40106201171875, 48.557395935058594, -124.4007339477539, 48.55757141113281]",building,
e3955b01-8f64-4706-8b45-39ec2b18ccc2,Angler's Retreat,6651 Klannanith St,48.55782981,-124.40116074,"[-124.40116119384766, 48.557823181152344, -124.4011459350586, 48.557830810546875]",,,"[-124.40116119384766, 48.557823181152344, -124.4011459350586, 48.557830810546875]",original_place,
dc96ed1a-f13e-4d98-b29c-27e7741fec65,Canada Post,6638 Deering Road,48.5573891,-124.4000679,"[-124.40007019042969, 48.55738830566406, -124.40005493164062, 48.557395935058594]",,,"[-124.40007019042969, 48.55738830566406, -124.40005493164062, 48.557395935058594]",original_place,
e8ec7b95-2257-413d-bc2d-b1d0f93f9f33,PORT RENFREW PO,6638 DEERING ROAD,48.557173787344915,-124.40033864255486,"[-124.40035247802734, 48.557167053222656, -124.40033721923828, 48.55717468261719]",002475fe-588f-4370-9caa-a0e25d58f78f,"[-124.40060424804688, 48.556983947753906, -124.40008544921875, 48.55727005004883]","[-124.40060424804688, 48.556983947753906, -124.40008544921875, 48.55727005004883]",building,
ecf1ad85-3bff-4646-856f-97a05b2d3a0e,VI Regional Library Port Renfrew,6638 Deering Rd,48.5571487,-124.4003257,"[-124.40033721923828, 48.55714797973633, -124.40032196044922, 48.55715560913086]",002475fe-588f-4370-9caa-a0e25d58f78f,"[-124.40060424804688, 48.556983947753906, -124.40008544921875, 48.55727005004883]","[-124.40060424804688, 48.556983947753906, -124.40008544921875, 48.55727005004883]",building,
d5683162-1fef-4a48-b968-ff8b4f393649,Pacheedaht Gas Bar,16947 Parkinson Rd,48.55794105,-124.39897492,"[-124.39898681640625, 48.55793380737305, -124.39897155761719, 48.55794143676758]",,,"[-124.39898681640625, 48.55793380737305, -124.39897155761719, 48.55794143676758]",original_place,
018007b5-1ab9-4e51-88ef-f45dd9dec10a,Port San Juan,,48.5578282,-124.3990399,"[-124.39904022216797, 48.55782699584961, -124.3990249633789, 48.55783462524414]",4120c25f-44de-404a-bc29-db739516eb92,"[-124.39913177490234, 48.55768966674805, -124.3989486694336, 48.55783462524414]","[-124.39913177490234, 48.55768966674805, -124.3989486694336, 48.55783462524414]",building,
9c85bc3b-4eba-4af6-8436-3756c8e11ae8,Port Renfrew Visitor Information Centre,16947 Parkinson Rd B Building,48.5577403,-124.39855636,"[-124.3985595703125, 48.5577392578125, -124.39854431152344, 48.55774688720703]",,,"[-124.3985595703125, 48.5577392578125, -124.39854431152344, 48.55774688720703]",original_place,
a2fe9a5d-0ee9-4f50-a6fd-0875ba1f634e,San Juan River (Vancouver Island),,48.5667,-124.4,"[-124.4000015258789, 48.56669998168945, -124.39998626708984, 48.566707611083984]",,,"[-124.4000015258789, 48.56669998168945, -124.39998626708984, 48.566707611083984]",original_place,
761e472b-60a1-4b07-825d-f4a79054b82f,West Coast Trail - Port Renfrew Trailhead,,48.5774840311662,-124.41207818647639,"[-124.41207885742188, 48.577476501464844, -124.41206359863281, 48.577484130859375]",,,"[-124.41207885742188, 48.577476501464844, -124.41206359863281, 48.577484130859375]",original_place,
b97be4be-6525-48c3-9682-2395ca53d16d,Pacheedaht Campgrounds,350a Kalaid St,48.57737923,-124.41182113,"[-124.41183471679688, 48.57737350463867, -124.41181945800781, 48.5773811340332]",,,"[-124.41183471679688, 48.57737350463867, -124.41181945800781, 48.5773811340332]",original_place,
a7a805ea-762f-45ad-bf74-3f8939d879a0,"Gordon River (vattendrag i Kanada, British Columbia)",,48.5799,-124.40841,"[-124.4084243774414, 48.579898834228516, -124.40840911865234, 48.57990646362305]",,,"[-124.4084243774414, 48.579898834228516, -124.40840911865234, 48.57990646362305]",original_place,
46dc6aaa-b0b1-44db-9a3c-5144f2bd44f0,Port Renfrew Elementary,Parkinson Rd,48.57725914000001,-124.40813199,"[-124.40813446044922, 48.5772590637207, -124.40811920166016, 48.577266693115234]",,,"[-124.40813446044922, 48.5772590637207, -124.40811920166016, 48.577266693115234]",original_place,
3f203c3a-8222-4a97-8c04-8789283b94cd,Pacheedaht First Nation,350 Kalaid St,48.5769,-124.40789,"[-124.40789031982422, 48.5768928527832, -124.40787506103516, 48.576900482177734]",,,"[-124.40789031982422, 48.5768928527832, -124.40787506103516, 48.576900482177734]",original_place,
026d08ce-bac5-4b7f-ad34-abff36b05f90,Gordon River Indian Reserve 2,,48.58288,-124.4027,"[-124.40270233154297, 48.58287811279297, -124.4026870727539, 48.5828857421875]",,,"[-124.40270233154297, 48.58287811279297, -124.4026870727539, 48.5828857421875]",original_place,
5c99b547-8bdb-4782-90d8-ae6005428955,Gallaugher's Fish Camp,7340 Pacheena Rd,48.58032702007666,-124.39971306685061,"[-124.39972686767578, 48.580326080322266, -124.39971160888672, 48.5803337097168]",,,"[-124.39972686767578, 48.580326080322266, -124.39971160888672, 48.5803337097168]",original_place,
02fc0860-19fa-47e3-ab04-774918e6cdf3,"Baird Creek (vattendrag i Kanada, British Columbia)",,48.61628,-124.436,"[-124.4360122680664, 48.61627960205078, -124.43599700927734, 48.61628723144531]",,,"[-124.4360122680664, 48.61627960205078, -124.43599700927734, 48.61628723144531]",original_place,
9756956d-bc45-42a6-abf6-b838990cb0dd,Braden Creek (vattendrag i Kanada),,48.61628,-124.436,"[-124.4360122680664, 48.61627960205078, -124.43599700927734, 48.61628723144531]",,,"[-124.4360122680664, 48.61627960205078, -124.43599700927734, 48.61628723144531]",original_place,
670a66d5-1518-4800-aed0-d7932e2528ae,Avatar Grove,,48.617591410174,-124.43766117183,"[-124.43767547607422, 48.617584228515625, -124.43766021728516, 48.617591857910156]",,,"[-124.43767547607422, 48.617584228515625, -124.43766021728516, 48.617591857910156]",original_place,
d79de86d-2720-4cef-9a77-edcd6fb1f18e,Trisle Creek,,48.55846,-124.53831,"[-124.53832244873047, 48.55845260620117, -124.5383071899414, 48.5584602355957]",,,"[-124.53832244873047, 48.55845260620117, -124.5383071899414, 48.5584602355957]",original_place,
e62d0479-8d0d-407c-be34-452f130dcdc0,"Camper Creek (vattendrag i Kanada, British Columbia)",,48.55994,-124.54732,"[-124.54733276367188, 48.559932708740234, -124.54731750488281, 48.559940338134766]",,,"[-124.54733276367188, 48.559932708740234, -124.54731750488281, 48.559940338134766]",original_place,
2d07c432-2d58-41b9-b65f-99b5cdb9854e,Camper Bay,,48.55627,-124.55247,"[-124.55248260498047, 48.5562629699707, -124.5524673461914, 48.556270599365234]",,,"[-124.55248260498047, 48.5562629699707, -124.5524673461914, 48.556270599365234]",original_place,
e61fdce7-9fd0-4830-8534-91b00e356685,Cullite Creek,,48.56810756,-124.59683926,"[-124.59683990478516, 48.56809997558594, -124.5968246459961, 48.56810760498047]",,,"[-124.59683990478516, 48.56809997558594, -124.5968246459961, 48.56810760498047]",original_place,
a17aea3a-2252-42e7-a365-b6d397ad8d78,"Logan Creek (vattendrag i Kanada, British Columbia, Cowichan Valley Regional District)",,48.57212,-124.6156,"[-124.6156005859375, 48.572113037109375, -124.61558532714844, 48.572120666503906]",,,"[-124.6156005859375, 48.572113037109375, -124.61558532714844, 48.572120666503906]",original_place,
1404b9ab-22cb-4ea1-8d1c-99cfe1b3d8dc,"Glad Lake (sjö i Kanada, British Columbia)",,48.61389,-124.60444,"[-124.60445404052734, 48.61388397216797, -124.60443878173828, 48.6138916015625]",,,"[-124.60445404052734, 48.61388397216797, -124.60443878173828, 48.6138916015625]",original_place,
7bf14fb5-3d38-473d-8178-4b33cf7461f3,Mount Walbran,,48.6996,-124.5002,"[-124.50021362304688, 48.69959259033203, -124.50019836425781, 48.69960021972656]",,,"[-124.50021362304688, 48.69959259033203, -124.50019836425781, 48.69960021972656]",original_place,
4a27bac7-23cc-4357-8f2e-0755a36a190b,"McClure Lake (sjö i Kanada, British Columbia)",,48.74667,-124.50972,"[-124.50973510742188, 48.74666976928711, -124.50971984863281, 48.74667739868164]",,,"[-124.50973510742188, 48.74666976928711, -124.50971984863281, 48.74667739868164]",original_place,
36a6d73d-ecbb-4e2e-8e59-fd6aedad2518,Ada'itsx/Fairy Creek Blockade,McClure Main and Walbran Main ,48.751411512512,-124.50942993164,"[-124.50942993164062, 48.75141143798828, -124.50941467285156, 48.75141906738281]",,,"[-124.50942993164062, 48.75141143798828, -124.50941467285156, 48.75141906738281]",original_place,
91b7e05b-a922-47e0-ab51-d730d6f3c3b8,Loup Creek,,48.66629,-124.43601,"[-124.4360122680664, 48.666282653808594, -124.43599700927734, 48.666290283203125]",,,"[-124.4360122680664, 48.666282653808594, -124.43599700927734, 48.666290283203125]",original_place,
ecff5e3c-7518-4f16-bc0c-c53b2e05c711,"Bugaboo Creek (vattendrag i Kanada, British Columbia, lat 48,65, long -124,47)",,48.64958,-124.46941,"[-124.46941375732422, 48.64957809448242, -124.46939849853516, 48.64958572387695]",,,"[-124.46941375732422, 48.64957809448242, -124.46939849853516, 48.64958572387695]",original_place,
b99a731a-d0b5-4ba4-9a16-52fd91b62abc,"Hal Creek (vattendrag i Kanada, lat 48,63, long -124,45)",,48.63288,-124.45271,"[-124.45271301269531, 48.63287353515625, -124.45269775390625, 48.63288116455078]",,,"[-124.45271301269531, 48.63287353515625, -124.45269775390625, 48.63288116455078]",original_place,
87f5c2f6-3215-4f5c-8ada-b0f92b259915,Eden Grove,Edinburgh Main Rd,48.644098,-124.44425398,"[-124.44426727294922, 48.64409637451172, -124.44425201416016, 48.64410400390625]",,,"[-124.44426727294922, 48.64409637451172, -124.44425201416016, 48.64410400390625]",original_place,
1d99b2b7-c321-4522-af1e-4b99a4d3bcc8,Edinburgh Mountain,,48.6513,-124.4161,"[-124.4161148071289, 48.65129852294922, -124.41609954833984, 48.65130615234375]",,,"[-124.4161148071289, 48.65129852294922, -124.41609954833984, 48.65130615234375]",original_place,
686d2aaa-a46d-4d8c-bcbb-1fc0bb019290,Gordon River,    ,48.7639798,-124.324592,"[-124.32459259033203, 48.763973236083984, -124.32457733154297, 48.763980865478516]",,,"[-124.32459259033203, 48.763973236083984, -124.32457733154297, 48.763980865478516]",original_place,
8dd2697e-71fe-4a3f-a5c2-097e56993d61,Mount Bolduc,,48.71944806,-124.30027659,"[-124.30027770996094, 48.71944046020508, -124.30026245117188, 48.71944808959961]",,,"[-124.30027770996094, 48.71944046020508, -124.30026245117188, 48.71944808959961]",original_place,
c187b04b-8a7c-42e0-b41b-accfcd5c563c,"Doe Lake (sjö i Kanada, British Columbia, lat 48,68, long -124,16)",,48.67889,-124.1625,"[-124.16251373291016, 48.67888259887695, -124.1624984741211, 48.678890228271484]",,,"[-124.16251373291016, 48.67888259887695, -124.1624984741211, 48.678890228271484]",original_place,
08a7e5eb-8d2e-4d4f-b88d-0163f759e77a,Hemmingsen Creek,,48.6328048,-124.25322226,"[-124.25323486328125, 48.63279724121094, -124.25321960449219, 48.63280487060547]",,,"[-124.25323486328125, 48.63279724121094, -124.25321960449219, 48.63280487060547]",original_place,
a7e20886-ed71-406d-b1b5-4445d1cb9df2,Pixie Lake,,48.59503457,-124.1975524,"[-124.19755554199219, 48.595027923583984, -124.19754028320312, 48.595035552978516]",,,"[-124.19755554199219, 48.595027923583984, -124.19754028320312, 48.595035552978516]",original_place,
72013a37-019e-4044-a4b1-8989be4b0436,"Red Creek (vattendrag i Kanada, British Columbia, lat 48,58, long -124,20)",,48.5829,-124.20268,"[-124.20268249511719, 48.58289337158203, -124.20266723632812, 48.58290100097656]",,,"[-124.20268249511719, 48.58289337158203, -124.20266723632812, 48.58290100097656]",original_place,
88805974-ccd7-4f18-8930-895acd515fac,Pacific Marine Road,Pacific Marine Rd,48.5949306,-124.2502229,"[-124.25023651123047, 48.59492874145508, -124.2502212524414, 48.59493637084961]",,,"[-124.25023651123047, 48.59492874145508, -124.2502212524414, 48.59493637084961]",original_place,
eb2faabe-05d4-4326-b891-456e80383e8a,Lizard Lake,,48.6062713,-124.22303754,"[-124.22303771972656, 48.60626983642578, -124.2230224609375, 48.60627746582031]",,,"[-124.22303771972656, 48.60626983642578, -124.2230224609375, 48.60627746582031]",original_place,
c6cc0bc5-3389-45f6-bd8e-4b96ee7822ce,Fairy Lake,,48.58560817,-124.34801663,"[-124.34803009033203, 48.585601806640625, -124.34801483154297, 48.585609436035156]",,,"[-124.34803009033203, 48.585601806640625, -124.34801483154297, 48.585609436035156]",original_place,
b075ba95-6c85-485c-9c69-c9b5167a81a1,"Fairy Creek (vattendrag i Kanada, British Columbia, Capital Regional District)",,48.58558,-124.35528,"[-124.35529327392578, 48.58557891845703, -124.35527801513672, 48.58558654785156]",,,"[-124.35529327392578, 48.58557891845703, -124.35527801513672, 48.58558654785156]",original_place,
03b332bc-d5df-4abe-bb4e-62903ab34e5a,San Juan River Eco Reserve,Island Rd,48.572120749227,-124.38549041748,"[-124.38549041748047, 48.572120666503906, -124.3854751586914, 48.57212829589844]",,,"[-124.38549041748047, 48.572120666503906, -124.3854751586914, 48.57212829589844]",original_place,
7f639caf-a98c-4deb-b93c-7bdcb0406694,Pacheena Indian Reserve 1,,48.56628,-124.386,"[-124.38600158691406, 48.5662727355957, -124.385986328125, 48.566280364990234]",,,"[-124.38600158691406, 48.5662727355957, -124.385986328125, 48.566280364990234]",original_place,
60481520-3df1-4bab-94a1-b7432087362c,Renfrew Creek,,48.55974,-124.37794,"[-124.3779525756836, 48.55973815917969, -124.37793731689453, 48.55974578857422]",,,"[-124.3779525756836, 48.55973815917969, -124.37793731689453, 48.55974578857422]",original_place,
5218b30f-5693-4424-84b3-a5c11c0c5910,"Falls Creek (vattendrag i Kanada, British Columbia, Capital Regional District)",,48.56451,-124.35202,"[-124.35202026367188, 48.56450271606445, -124.35200500488281, 48.564510345458984]",,,"[-124.35202026367188, 48.56450271606445, -124.35200500488281, 48.564510345458984]",original_place,
71604438-09e4-43a8-b494-3a176a67a93b,Lens Creek,,48.58289,-124.26938,"[-124.26939392089844, 48.582889556884766, -124.26937866210938, 48.5828971862793]",,,"[-124.26939392089844, 48.582889556884766, -124.26937866210938, 48.5828971862793]",original_place,
a03b8793-1e00-43ef-977d-79f7281971a5,"Harris Creek (vattendrag i Kanada, British Columbia, lat 48,58, long -124,27)",,48.58289,-124.26938,"[-124.26939392089844, 48.582889556884766, -124.26937866210938, 48.5828971862793]",,,"[-124.26939392089844, 48.582889556884766, -124.26937866210938, 48.5828971862793]",original_place,
e80787b9-fcd3-459b-955a-bcf4d1e38841,Little Kuitshe Creek Campsite,,48.5075913,-124.33836851,"[-124.33837127685547, 48.507591247558594, -124.3383560180664, 48.507598876953125]",,,"[-124.33837127685547, 48.507591247558594, -124.3383560180664, 48.507598876953125]",original_place,
dc0ec9bb-98be-4e3e-b670-59db6898d7da,Kuitsche Creek,,48.5087,-124.34043,"[-124.3404312133789, 48.50869369506836, -124.34041595458984, 48.50870132446289]",,,"[-124.3404312133789, 48.50869369506836, -124.34041595458984, 48.50870132446289]",original_place,
f7e38774-badd-48cd-8caa-9df914e65587,Parkinson Creek (vattendrag i Kanada),,48.51365,-124.37493,"[-124.37493133544922, 48.513648986816406, -124.37491607666016, 48.51365661621094]",,,"[-124.37493133544922, 48.513648986816406, -124.37491607666016, 48.51365661621094]",original_place,
c5409b4f-f036-4718-abe1-1683005c62f1,Sombrio Beach,,48.49925466,-124.30041152,"[-124.3004150390625, 48.49924850463867, -124.30039978027344, 48.4992561340332]",,,"[-124.3004150390625, 48.49924850463867, -124.30039978027344, 48.4992561340332]",original_place,
a75e3728-0c0b-4115-bbf3-c84e1561f5fc,Sombrio River,,48.50067343,-124.30139652,"[-124.30139923095703, 48.500667572021484, -124.30138397216797, 48.500675201416016]",,,"[-124.30139923095703, 48.500667572021484, -124.30138397216797, 48.500675201416016]",original_place,
9f4e0c1e-9417-4a1a-a151-c35342620097,Minute Creek (vattendrag i Kanada),,48.50762,-124.32781,"[-124.32781219482422, 48.50761413574219, -124.32779693603516, 48.50762176513672]",,,"[-124.32781219482422, 48.50761413574219, -124.32779693603516, 48.50762176513672]",original_place,
fa0e4b30-8230-48b0-ac06-9cd0e418b30e,Sombrio Lookout,,48.513801268486525,-124.29322262945749,"[-124.2932357788086, 48.5137939453125, -124.29322052001953, 48.51380157470703]",,,"[-124.2932357788086, 48.5137939453125, -124.29322052001953, 48.51380157470703]",original_place,
039cb2dc-4bbe-4336-8a17-058843b980bd,East Sombrio Beach,,48.496132,-124.296569,"[-124.29656982421875, 48.496131896972656, -124.29655456542969, 48.49613952636719]",,,"[-124.29656982421875, 48.496131896972656, -124.29655456542969, 48.49613952636719]",original_place,
31bdbad4-89e4-4207-acae-dacfbb561572,Sombrio Point,,48.48538,-124.29176,"[-124.29176330566406, 48.48537826538086, -124.291748046875, 48.48538589477539]",,,"[-124.29176330566406, 48.48537826538086, -124.291748046875, 48.48538589477539]",original_place,
31b4c4e7-bb4d-40fe-9765-9fbb96755f69,Jack Elliott Creek,,48.48584,-124.2679,"[-124.26791381835938, 48.48583984375, -124.26789855957031, 48.48584747314453]",,,"[-124.26791381835938, 48.48583984375, -124.26789855957031, 48.48584747314453]",original_place,
cd97eba0-3a9e-4cf9-9b17-e200ed123cfb,Noyse Creek,,48.49959,-124.23598,"[-124.23599243164062, 48.49958419799805, -124.23597717285156, 48.49959182739258]",,,"[-124.23599243164062, 48.49958419799805, -124.23597717285156, 48.49959182739258]",original_place,
e2f0f859-ddd9-460a-bb25-4fd135a5f7bd,San Juan Ridge,,48.5329,-124.1669,"[-124.16690063476562, 48.532894134521484, -124.16688537597656, 48.532901763916016]",,,"[-124.16690063476562, 48.532894134521484, -124.16688537597656, 48.532901763916016]",original_place,
02f5f33c-f5dc-4f38-b652-c2ee3cdd2d3a,Ivanhoe Creek,,48.4497,-124.15512,"[-124.15512084960938, 48.44969940185547, -124.15510559082031, 48.44970703125]",,,"[-124.15512084960938, 48.44969940185547, -124.15510559082031, 48.44970703125]",original_place,
8f28c74a-299c-4412-92ba-fc7360e65ff8,Rosemond Creek,,48.45453106,-124.16722607,"[-124.16722869873047, 48.454524993896484, -124.1672134399414, 48.454532623291016]",,,"[-124.16722869873047, 48.454524993896484, -124.1672134399414, 48.454532623291016]",original_place,
